idx,AirQualityStation,img_path,s5p_path,date,NO2
2754,site_125,site_125/S2B_MSIL2A_20190105T053219_N0500_R105_T43RGM_20221220T180751.npy,site_125/S5P_RPRO_L2__NO2____20190105.nc,5/01/2019,133.15
2755,site_125,site_125/S2B_MSIL2A_20190614T052659_N0500_R105_T43RGM_20230606T102659.npy,site_125/S5P_OFFL_L2__NO2____20190614.nc,14/06/2019,30.73
2756,site_125,site_125/S2B_MSIL2A_20210514T052649_N0500_R105_T43RGM_20230330T164303.npy,site_125/S5P_RPRO_L2__NO2____20210514.nc,14/05/2021,30.78
2757,site_125,site_125/S2B_MSIL2A_20210603T052649_N0500_R105_T43RGM_20230320T155445.npy,site_125/S5P_RPRO_L2__NO2____20210603.nc,3/06/2021,13.14
2758,site_125,site_125/S2A_MSIL2A_20180505T052651_N0500_R105_T43RGM_20230906T160830.npy,site_125/S5P_RPRO_L2__NO2____20180505.nc,5/05/2018,94.19
2759,site_125,site_125/S2B_MSIL2A_20191201T053159_N0500_R105_T43RGM_20230614T071442.npy,site_125/S5P_RPRO_L2__NO2____20191201.nc,1/12/2019,46.32
2760,site_125,site_125/S2B_MSIL2A_20201215T053229_N0500_R105_T43RGM_20230327T152230.npy,site_125/S5P_RPRO_L2__NO2____20201215.nc,15/12/2020,58.24
2761,site_125,site_125/S2B_MSIL2A_20210424T052639_N0500_R105_T43RGM_20230512T135231.npy,site_125/S5P_OFFL_L2__NO2____20210424.nc,24/04/2021,37.39
2762,site_125,site_125/S2B_MSIL2A_20220330T052639_N0400_R105_T43RGM_20220330T084206.npy,site_125/S5P_OFFL_L2__NO2____20220330.nc,30/03/2022,57.81
2763,site_125,site_125/S2A_MSIL2A_20191027T052921_N0500_R105_T43RGM_20230622T135751.npy,site_125/S5P_OFFL_L2__NO2____20191027.nc,27/10/2019,48.65
2764,site_125,site_125/S2A_MSIL2A_20190520T052651_N0500_R105_T43RGM_20221201T224330.npy,site_125/S5P_RPRO_L2__NO2____20190520.nc,20/05/2019,73.33
2765,site_125,site_125/S2A_MSIL2A_20200115T053151_N0500_R105_T43RGM_20230429T053516.npy,site_125/S5P_OFFL_L2__NO2____20200115.nc,15/01/2020,48.75
2766,site_125,site_125/S2A_MSIL2A_20231115T053101_N0509_R105_T43RGM_20231115T083657.npy,site_125/S5P_OFFL_L2__NO2____20231115.nc,15/11/2023,59.6625
2767,site_125,site_125/S2A_MSIL2A_20190530T052651_N0500_R105_T43RGM_20221220T060554.npy,site_125/S5P_RPRO_L2__NO2____20190530.nc,30/05/2019,81.19
2768,site_125,site_125/S2B_MSIL2A_20221026T052909_N0400_R105_T43RGM_20221026T081023.npy,site_125/S5P_OFFL_L2__NO2____20221026.nc,26/10/2022,45.1
2769,site_125,site_125/S2A_MSIL2A_20230509T052641_N0509_R105_T43RGM_20230509T092709.npy,site_125/S5P_OFFL_L2__NO2____20230509.nc,9/05/2023,44.46166667
2770,site_125,site_125/S2B_MSIL2A_20230213T052929_N0509_R105_T43RGM_20230213T080453.npy,site_125/S5P_OFFL_L2__NO2____20230213.nc,13/02/2023,53.865625
2771,site_125,site_125/S2A_MSIL2A_20220514T052651_N0400_R105_T43RGM_20220514T100220.npy,site_125/S5P_OFFL_L2__NO2____20220514.nc,14/05/2022,44.6
2772,site_125,site_125/S2B_MSIL2A_20220529T052649_N0400_R105_T43RGM_20220529T082829.npy,site_125/S5P_RPRO_L2__NO2____20220529.nc,29/05/2022,27.86
2773,site_125,site_125/S2B_MSIL2A_20211031T052949_N0500_R105_T43RGM_20230116T010011.npy,site_125/S5P_OFFL_L2__NO2____20211031.nc,31/10/2021,61.78
2774,site_125,site_125/S2A_MSIL2A_20190301T052741_N0500_R105_T43RGM_20221113T010005.npy,site_125/S5P_OFFL_L2__NO2____20190301.nc,1/03/2019,68.94
2775,site_125,site_125/S2A_MSIL2A_20200404T052641_N0500_R105_T43RGM_20230530T193940.npy,site_125/S5P_RPRO_L2__NO2____20200404.nc,4/04/2020,32.58
2776,site_125,site_125/S2A_MSIL2A_20221130T053201_N0400_R105_T43RGM_20221130T084354.npy,site_125/S5P_OFFL_L2__NO2____20221130.nc,30/11/2022,53.42
2777,site_125,site_125/S2B_MSIL2A_20201006T052709_N0500_R105_T43RGM_20230413T084735.npy,site_125/S5P_RPRO_L2__NO2____20201006.nc,6/10/2020,68.23
2778,site_125,site_125/S2A_MSIL2A_20230208T053001_N0509_R105_T43RGM_20230208T091456.npy,site_125/S5P_OFFL_L2__NO2____20230208.nc,8/02/2023,74.89479167
2779,site_125,site_125/S2A_MSIL2A_20230519T052651_N0509_R105_T43RGM_20230519T092659.npy,site_125/S5P_OFFL_L2__NO2____20230519.nc,19/05/2023,103.1
2780,site_125,site_125/S2A_MSIL2A_20210529T052651_N0500_R105_T43RGM_20230208T101411.npy,site_125/S5P_RPRO_L2__NO2____20210529.nc,29/05/2021,6.52
2781,site_1429,site_1429/S2A_MSIL2A_20201210T053221_N0500_R105_T43RGM_20230401T064048.npy,site_1429/S5P_RPRO_L2__NO2____20201210.nc,10/12/2020,84.94
2782,site_1429,site_1429/S2A_MSIL2A_20181012T052741_N0500_R105_T43RGM_20230709T053423.npy,site_1429/S5P_OFFL_L2__NO2____20181012.nc,12/10/2018,58.09
2783,site_1429,site_1429/S2B_MSIL2A_20200509T052649_N0500_R105_T43RGM_20230331T115846.npy,site_1429/S5P_RPRO_L2__NO2____20200509.nc,9/05/2020,14.3
2784,site_1429,site_1429/S2B_MSIL2A_20230223T052829_N0509_R105_T43RGM_20230223T091406.npy,site_1429/S5P_OFFL_L2__NO2____20230223.nc,23/02/2023,48.03333333
2785,site_1429,site_1429/S2A_MSIL2A_20200514T052651_N0500_R105_T43RGM_20230420T211732.npy,site_1429/S5P_RPRO_L2__NO2____20200514.nc,14/05/2020,21.82
2786,site_1429,site_1429/S2A_MSIL2A_20200315T052641_N0500_R105_T43RGM_20230621T205110.npy,site_1429/S5P_RPRO_L2__NO2____20200315.nc,15/03/2020,49.35
2787,site_1429,site_1429/S2B_MSIL2A_20181007T052709_N0500_R105_T43RGM_20230728T211142.npy,site_1429/S5P_RPRO_L2__NO2____20181007.nc,7/10/2018,58.37
2788,site_1429,site_1429/S2B_MSIL2A_20201225T053229_N0500_R105_T43RGM_20230328T115134.npy,site_1429/S5P_OFFL_L2__NO2____20201225.nc,25/12/2020,42.18
2789,site_1429,site_1429/S2B_MSIL2A_20200429T052639_N0500_R105_T43RGM_20230407T130358.npy,site_1429/S5P_RPRO_L2__NO2____20200429.nc,29/04/2020,20.7
2790,site_1429,site_1429/S2A_MSIL2A_20231225T053231_N0510_R105_T43RGM_20231225T083954.npy,site_1429/S5P_OFFL_L2__NO2____20231225.nc,25/12/2023,87.16076389
2791,site_1429,site_1429/S2A_MSIL2A_20190609T052651_N0500_R105_T43RGM_20230724T074619.npy,site_1429/S5P_RPRO_L2__NO2____20190609.nc,9/06/2019,69.24
2792,site_1429,site_1429/S2B_MSIL2A_20211110T053039_N0500_R105_T43RGM_20230104T060153.npy,site_1429/S5P_OFFL_L2__NO2____20211110.nc,10/11/2021,106.97
2793,site_1429,site_1429/S2B_MSIL2A_20211220T053229_N0500_R105_T43RGM_20221225T161551.npy,site_1429/S5P_OFFL_L2__NO2____20211220.nc,20/12/2021,86.19
2794,site_1429,site_1429/S2A_MSIL2A_20200424T052651_N0500_R105_T43RGM_20230407T191120.npy,site_1429/S5P_OFFL_L2__NO2____20200424.nc,24/04/2020,26.67
2795,site_1429,site_1429/S2B_MSIL2A_20181017T052809_N0500_R105_T43RGM_20230728T180244.npy,site_1429/S5P_OFFL_L2__NO2____20181017.nc,17/10/2018,61.93
2796,site_1429,site_1429/S2A_MSIL2A_20201001T052651_N0500_R105_T43RGM_20230308T051815.npy,site_1429/S5P_RPRO_L2__NO2____20201001.nc,1/10/2020,63.95
2797,site_1429,site_1429/S2A_MSIL2A_20230529T052651_N0509_R105_T43RGM_20230529T092751.npy,site_1429/S5P_OFFL_L2__NO2____20230529.nc,29/05/2023,56.61770833
2798,site_1429,site_1429/S2B_MSIL2A_20221205T053209_N0400_R105_T43RGM_20221205T065506.npy,site_1429/S5P_OFFL_L2__NO2____20221205.nc,5/12/2022,80.09
2799,site_1429,site_1429/S2A_MSIL2A_20200214T052921_N0500_R105_T43RGM_20230502T020823.npy,site_1429/S5P_RPRO_L2__NO2____20200214.nc,14/02/2020,21.68
2800,site_1429,site_1429/S2B_MSIL2A_20220409T052639_N0400_R105_T43RGM_20220409T080914.npy,site_1429/S5P_OFFL_L2__NO2____20220409.nc,9/04/2022,74.52
2801,site_1429,site_1429/S2A_MSIL2A_20220424T052651_N0400_R105_T43RGM_20220424T100603.npy,site_1429/S5P_RPRO_L2__NO2____20220424.nc,24/04/2022,86.57
2802,site_1429,site_1429/S2A_MSIL2A_20220325T052651_N0400_R105_T43RGM_20220325T081540.npy,site_1429/S5P_OFFL_L2__NO2____20220325.nc,25/03/2022,71.83
2803,site_1429,site_1429/S2A_MSIL2A_20210320T052651_N0500_R105_T43RGM_20230521T140114.npy,site_1429/S5P_OFFL_L2__NO2____20210320.nc,20/03/2021,68.84
2804,site_1429,site_1429/S2B_MSIL2A_20210223T052819_N0500_R105_T43RGM_20230525T105235.npy,site_1429/S5P_RPRO_L2__NO2____20210223.nc,23/02/2021,79.37
2805,site_1429,site_1429/S2B_MSIL2A_20211021T052849_N0500_R105_T43RGM_20230108T061345.npy,site_1429/S5P_OFFL_L2__NO2____20211021.nc,21/10/2021,65.57
2806,site_1429,site_1429/S2A_MSIL2A_20180525T052651_N0500_R105_T43RGM_20230829T233103.npy,site_1429/S5P_RPRO_L2__NO2____20180525.nc,25/05/2018,62.85
2807,site_1429,site_1429/S2A_MSIL2A_20190430T052651_N0500_R105_T43RGM_20221110T080856.npy,site_1429/S5P_OFFL_L2__NO2____20190430.nc,30/04/2019,75.36
2808,site_1429,site_1429/S2A_MSIL2A_20221110T053041_N0400_R105_T43RGM_20221110T082053.npy,site_1429/S5P_OFFL_L2__NO2____20221110.nc,10/11/2022,75.27
2809,site_1429,site_1429/S2A_MSIL2A_20200105T053221_N0500_R105_T43RGM_20230421T133140.npy,site_1429/S5P_RPRO_L2__NO2____20200105.nc,5/01/2020,44.95
2810,site_1429,site_1429/S2A_MSIL2A_20211016T052821_N0500_R105_T43RGM_20230115T141858.npy,site_1429/S5P_OFFL_L2__NO2____20211016.nc,16/10/2021,110.55
2811,site_1429,site_1429/S2A_MSIL2A_20211225T053241_N0500_R105_T43RGM_20221224T231251.npy,site_1429/S5P_OFFL_L2__NO2____20211225.nc,25/12/2021,125.94
2812,site_1429,site_1429/S2B_MSIL2A_20220419T052639_N0400_R105_T43RGM_20220419T082211.npy,site_1429/S5P_RPRO_L2__NO2____20220419.nc,19/04/2022,74.13
2813,site_1429,site_1429/S2B_MSIL2A_20210404T052649_N0500_R105_T43RGM_20230512T155004.npy,site_1429/S5P_RPRO_L2__NO2____20210404.nc,4/04/2021,69.87
2814,site_1429,site_1429/S2B_MSIL2A_20210315T052649_N0500_R105_T43RGM_20230528T193246.npy,site_1429/S5P_RPRO_L2__NO2____20210315.nc,15/03/2021,67.91
2815,site_1429,site_1429/S2B_MSIL2A_20190105T053219_N0500_R105_T43RGM_20221220T180751.npy,site_1429/S5P_OFFL_L2__NO2____20190105.nc,5/01/2019,56.76
2816,site_1429,site_1429/S2B_MSIL2A_20190614T052659_N0500_R105_T43RGM_20230606T102659.npy,site_1429/S5P_RPRO_L2__NO2____20190614.nc,14/06/2019,38.82
2817,site_1429,site_1429/S2B_MSIL2A_20210514T052649_N0500_R105_T43RGM_20230330T164303.npy,site_1429/S5P_RPRO_L2__NO2____20210514.nc,14/05/2021,25.24
2818,site_1429,site_1429/S2B_MSIL2A_20210603T052649_N0500_R105_T43RGM_20230320T155445.npy,site_1429/S5P_OFFL_L2__NO2____20210603.nc,3/06/2021,58.18
2819,site_1429,site_1429/S2B_MSIL2A_20211210T053219_N0500_R105_T43RGM_20221224T005215.npy,site_1429/S5P_OFFL_L2__NO2____20211210.nc,10/12/2021,89.46
2820,site_1429,site_1429/S2A_MSIL2A_20180505T052651_N0500_R105_T43RGM_20230906T160830.npy,site_1429/S5P_RPRO_L2__NO2____20180505.nc,5/05/2018,31.99
2821,site_1429,site_1429/S2B_MSIL2A_20201215T053229_N0500_R105_T43RGM_20230327T152230.npy,site_1429/S5P_OFFL_L2__NO2____20201215.nc,15/12/2020,66.56
2822,site_1429,site_1429/S2B_MSIL2A_20210424T052639_N0500_R105_T43RGM_20230512T135231.npy,site_1429/S5P_RPRO_L2__NO2____20210424.nc,24/04/2021,27.47
2823,site_1429,site_1429/S2B_MSIL2A_20220330T052639_N0400_R105_T43RGM_20220330T084206.npy,site_1429/S5P_OFFL_L2__NO2____20220330.nc,30/03/2022,84.23
2824,site_1429,site_1429/S2A_MSIL2A_20200204T053021_N0500_R105_T43RGM_20230427T045943.npy,site_1429/S5P_OFFL_L2__NO2____20200204.nc,4/02/2020,53.95
2825,site_1429,site_1429/S2A_MSIL2A_20190530T052651_N0500_R105_T43RGM_20221220T060554.npy,site_1429/S5P_RPRO_L2__NO2____20190530.nc,30/05/2019,60.01
2826,site_1429,site_1429/S2B_MSIL2A_20200330T052649_N0500_R105_T43RGM_20230613T074720.npy,site_1429/S5P_RPRO_L2__NO2____20200330.nc,30/03/2020,11.94
2827,site_1429,site_1429/S2B_MSIL2A_20210414T052639_N0500_R105_T43RGM_20230618T021140.npy,site_1429/S5P_OFFL_L2__NO2____20210414.nc,14/04/2021,68.77
2828,site_1429,site_1429/S2B_MSIL2A_20200618T052649_N0500_R105_T43RGM_20231109T221241.npy,site_1429/S5P_OFFL_L2__NO2____20200618.nc,18/06/2020,25.55
2829,site_1429,site_1429/S2B_MSIL2A_20211031T052949_N0500_R105_T43RGM_20230116T010011.npy,site_1429/S5P_RPRO_L2__NO2____20211031.nc,31/10/2021,66.21
2830,site_1429,site_1429/S2A_MSIL2A_20190301T052741_N0500_R105_T43RGM_20221113T010005.npy,site_1429/S5P_RPRO_L2__NO2____20190301.nc,1/03/2019,59.86
2831,site_1429,site_1429/S2B_MSIL2A_20220429T052639_N0400_R105_T43RGM_20220429T130031.npy,site_1429/S5P_RPRO_L2__NO2____20220429.nc,29/04/2022,80.8
2832,site_5341,site_5341/S2A_MSIL2A_20201210T053221_N0500_R105_T43RGM_20230401T064048.npy,site_5341/S5P_RPRO_L2__NO2____20201210.nc,10/12/2020,13.01
2833,site_5341,site_5341/S2A_MSIL2A_20230409T052651_N0509_R105_T43RGM_20230409T101000.npy,site_5341/S5P_OFFL_L2__NO2____20230409.nc,9/04/2023,24.89638889
2834,site_5341,site_5341/S2A_MSIL2A_20210330T052641_N0500_R105_T43RGM_20230528T202910.npy,site_5341/S5P_RPRO_L2__NO2____20210330.nc,30/03/2021,10.03
2835,site_5341,site_5341/S2B_MSIL2A_20230223T052829_N0509_R105_T43RGM_20230223T091406.npy,site_5341/S5P_OFFL_L2__NO2____20230223.nc,23/02/2023,24.92048611
2836,site_5341,site_5341/S2B_MSIL2A_20201225T053229_N0500_R105_T43RGM_20230328T115134.npy,site_5341/S5P_OFFL_L2__NO2____20201225.nc,25/12/2020,12.99
2837,site_5341,site_5341/S2B_MSIL2A_20200429T052639_N0500_R105_T43RGM_20230407T130358.npy,site_5341/S5P_RPRO_L2__NO2____20200429.nc,29/04/2020,10.99
2838,site_5341,site_5341/S2B_MSIL2A_20211110T053039_N0500_R105_T43RGM_20230104T060153.npy,site_5341/S5P_OFFL_L2__NO2____20211110.nc,10/11/2021,36.35
2839,site_5341,site_5341/S2A_MSIL2A_20200424T052651_N0500_R105_T43RGM_20230407T191120.npy,site_5341/S5P_OFFL_L2__NO2____20200424.nc,24/04/2020,11.01
2840,site_5341,site_5341/S2A_MSIL2A_20210218T052851_N0500_R105_T43RGM_20230519T195908.npy,site_5341/S5P_RPRO_L2__NO2____20210218.nc,18/02/2021,9.98
2841,site_5341,site_5341/S2A_MSIL2A_20230310T052641_N0509_R105_T43RGM_20230310T093103.npy,site_5341/S5P_OFFL_L2__NO2____20230310.nc,10/03/2023,24.98833333
2842,site_5341,site_5341/S2A_MSIL2A_20220414T052651_N0400_R105_T43RGM_20220414T081245.npy,site_5341/S5P_RPRO_L2__NO2____20220414.nc,14/04/2022,29.97
2843,site_5341,site_5341/S2A_MSIL2A_20210429T052641_N0500_R105_T43RGM_20230512T201929.npy,site_5341/S5P_OFFL_L2__NO2____20210429.nc,29/04/2021,9.98
2844,site_5341,site_5341/S2A_MSIL2A_20211115T053101_N0500_R105_T43RGM_20221230T163334.npy,site_5341/S5P_RPRO_L2__NO2____20211115.nc,15/11/2021,30.03
2845,site_5341,site_5341/S2A_MSIL2A_20210409T052641_N0500_R105_T43RGM_20230513T033628.npy,site_5341/S5P_OFFL_L2__NO2____20210409.nc,9/04/2021,10.02
2846,site_5341,site_5341/S2A_MSIL2A_20220424T052651_N0400_R105_T43RGM_20220424T100603.npy,site_5341/S5P_OFFL_L2__NO2____20220424.nc,24/04/2022,30.04
2847,site_5341,site_5341/S2B_MSIL2A_20221016T052809_N0400_R105_T43RGM_20221016T081012.npy,site_5341/S5P_OFFL_L2__NO2____20221016.nc,16/10/2022,29.28
2848,site_5341,site_5341/S2B_MSIL2A_20230305T052719_N0509_R105_T43RGM_20230305T082058.npy,site_5341/S5P_OFFL_L2__NO2____20230305.nc,5/03/2023,25.10011111
2849,site_5341,site_5341/S2A_MSIL2A_20210320T052651_N0500_R105_T43RGM_20230521T140114.npy,site_5341/S5P_RPRO_L2__NO2____20210320.nc,20/03/2021,10.68
2850,site_5341,site_5341/S2A_MSIL2A_20230608T052651_N0509_R105_T43RGM_20230608T092459.npy,site_5341/S5P_OFFL_L2__NO2____20230608.nc,8/06/2023,32.72340278
2851,site_5341,site_5341/S2B_MSIL2A_20211021T052849_N0500_R105_T43RGM_20230108T061345.npy,site_5341/S5P_RPRO_L2__NO2____20211021.nc,21/10/2021,6
2852,site_5341,site_5341/S2B_MSIL2A_20221215T053229_N0509_R105_T43RGM_20221215T081623.npy,site_5341/S5P_OFFL_L2__NO2____20221215.nc,15/12/2022,25.07
2853,site_5341,site_5341/S2A_MSIL2A_20201031T052951_N0500_R105_T43RGM_20230416T101842.npy,site_5341/S5P_OFFL_L2__NO2____20201031.nc,31/10/2020,7.65
2854,site_5341,site_5341/S2B_MSIL2A_20230203T053029_N0509_R105_T43RGM_20230203T081251.npy,site_5341/S5P_OFFL_L2__NO2____20230203.nc,3/02/2023,25.00760417
2855,site_5341,site_5341/S2A_MSIL2A_20211016T052821_N0500_R105_T43RGM_20230115T141858.npy,site_5341/S5P_RPRO_L2__NO2____20211016.nc,16/10/2021,9.89
2856,site_5341,site_5341/S2B_MSIL2A_20210524T052649_N0500_R105_T43RGM_20230225T211122.npy,site_5341/S5P_RPRO_L2__NO2____20210524.nc,24/05/2021,9.94
2857,site_5341,site_5341/S2B_MSIL2A_20230603T052649_N0509_R105_T43RGM_20230603T081014.npy,site_5341/S5P_OFFL_L2__NO2____20230603.nc,3/06/2023,28.99903846
2858,site_5341,site_5341/S2B_MSIL2A_20220419T052639_N0400_R105_T43RGM_20220419T082211.npy,site_5341/S5P_OFFL_L2__NO2____20220419.nc,19/04/2022,29.86
2859,site_5341,site_5341/S2B_MSIL2A_20210315T052649_N0500_R105_T43RGM_20230528T193246.npy,site_5341/S5P_RPRO_L2__NO2____20210315.nc,15/03/2021,11
2860,site_5341,site_5341/S2B_MSIL2A_20210603T052649_N0500_R105_T43RGM_20230320T155445.npy,site_5341/S5P_RPRO_L2__NO2____20210603.nc,3/06/2021,9.96
2861,site_5341,site_5341/S2B_MSIL2A_20211210T053219_N0500_R105_T43RGM_20221224T005215.npy,site_5341/S5P_OFFL_L2__NO2____20211210.nc,10/12/2021,29.83
2862,site_5341,site_5341/S2A_MSIL2A_20211125T053141_N0500_R105_T43RGM_20221231T174650.npy,site_5341/S5P_RPRO_L2__NO2____20211125.nc,25/11/2021,29.93
2863,site_5341,site_5341/S2B_MSIL2A_20201215T053229_N0500_R105_T43RGM_20230327T152230.npy,site_5341/S5P_OFFL_L2__NO2____20201215.nc,15/12/2020,12.92
2864,site_5341,site_5341/S2B_MSIL2A_20210424T052639_N0500_R105_T43RGM_20230512T135231.npy,site_5341/S5P_OFFL_L2__NO2____20210424.nc,24/04/2021,9.99
2865,site_5341,site_5341/S2A_MSIL2A_20221120T053121_N0400_R105_T43RGM_20221120T090201.npy,site_5341/S5P_OFFL_L2__NO2____20221120.nc,20/11/2022,29.13
2866,site_5341,site_5341/S2A_MSIL2A_20231115T053101_N0509_R105_T43RGM_20231115T083657.npy,site_5341/S5P_OFFL_L2__NO2____20231115.nc,15/11/2023,25.2302381
2867,site_5341,site_5341/S2A_MSIL2A_20230509T052641_N0509_R105_T43RGM_20230509T092709.npy,site_5341/S5P_OFFL_L2__NO2____20230509.nc,9/05/2023,24.87208333
2868,site_5341,site_5341/S2B_MSIL2A_20230514T052649_N0509_R105_T43RGM_20230514T081203.npy,site_5341/S5P_OFFL_L2__NO2____20230514.nc,14/05/2023,25.44
2869,site_5341,site_5341/S2B_MSIL2A_20220529T052649_N0400_R105_T43RGM_20220529T082829.npy,site_5341/S5P_OFFL_L2__NO2____20220529.nc,29/05/2022,25.03
2870,site_5341,site_5341/S2B_MSIL2A_20201006T052709_N0500_R105_T43RGM_20230413T084735.npy,site_5341/S5P_OFFL_L2__NO2____20201006.nc,6/10/2020,4.1
2871,site_5341,site_5341/S2A_MSIL2A_20230208T053001_N0509_R105_T43RGM_20230208T091456.npy,site_5341/S5P_OFFL_L2__NO2____20230208.nc,8/02/2023,25.19190476
2872,site_5341,site_5341/S2A_MSIL2A_20230519T052651_N0509_R105_T43RGM_20230519T092659.npy,site_5341/S5P_OFFL_L2__NO2____20230519.nc,19/05/2023,28.34215278
2873,site_5341,site_5341/S2A_MSIL2A_20210529T052651_N0500_R105_T43RGM_20230208T101411.npy,site_5341/S5P_OFFL_L2__NO2____20210529.nc,29/05/2021,10
2874,site_5340,site_5340/S2B_MSIL2A_20220320T052649_N0400_R105_T43RGM_20220320T081158.npy,site_5340/S5P_RPRO_L2__NO2____20220320.nc,20/03/2022,21.39
2875,site_5340,site_5340/S2B_MSIL2A_20230223T052829_N0509_R105_T43RGM_20230223T091406.npy,site_5340/S5P_OFFL_L2__NO2____20230223.nc,23/02/2023,21.76361111
2876,site_5340,site_5340/S2B_MSIL2A_20221105T053009_N0400_R105_T43RGM_20221105T085717.npy,site_5340/S5P_OFFL_L2__NO2____20221105.nc,5/11/2022,15.27
2877,site_5340,site_5340/S2A_MSIL2A_20230218T052901_N0509_R105_T43RGM_20230218T092158.npy,site_5340/S5P_OFFL_L2__NO2____20230218.nc,18/02/2023,28.08392361
2878,site_5340,site_5340/S2A_MSIL2A_20231225T053231_N0510_R105_T43RGM_20231225T083954.npy,site_5340/S5P_OFFL_L2__NO2____20231225.nc,25/12/2023,12.08673611
2879,site_5340,site_5340/S2B_MSIL2A_20230404T052649_N0509_R105_T43RGM_20230404T082300.npy,site_5340/S5P_OFFL_L2__NO2____20230404.nc,4/04/2023,8.543888889
2880,site_5340,site_5340/S2B_MSIL2A_20211110T053039_N0500_R105_T43RGM_20230104T060153.npy,site_5340/S5P_OFFL_L2__NO2____20211110.nc,10/11/2021,35.38
2881,site_5340,site_5340/S2A_MSIL2A_20200424T052651_N0500_R105_T43RGM_20230407T191120.npy,site_5340/S5P_OFFL_L2__NO2____20200424.nc,24/04/2020,33.22
2882,site_5340,site_5340/S2A_MSIL2A_20210218T052851_N0500_R105_T43RGM_20230519T195908.npy,site_5340/S5P_OFFL_L2__NO2____20210218.nc,18/02/2021,1.06
2883,site_5340,site_5340/S2A_MSIL2A_20230310T052641_N0509_R105_T43RGM_20230310T093103.npy,site_5340/S5P_OFFL_L2__NO2____20230310.nc,10/03/2023,11.48107143
2884,site_5340,site_5340/S2B_MSIL2A_20230504T052649_N0509_R105_T43RGM_20230504T081611.npy,site_5340/S5P_OFFL_L2__NO2____20230504.nc,4/05/2023,8.75075
2885,site_5340,site_5340/S2A_MSIL2A_20230529T052651_N0509_R105_T43RGM_20230529T092751.npy,site_5340/S5P_OFFL_L2__NO2____20230529.nc,29/05/2023,9.634940476
2886,site_5340,site_5340/S2A_MSIL2A_20220414T052651_N0400_R105_T43RGM_20220414T081245.npy,site_5340/S5P_RPRO_L2__NO2____20220414.nc,14/04/2022,14.94
2887,site_5340,site_5340/S2A_MSIL2A_20210119T053141_N0500_R105_T43RGM_20230527T172345.npy,site_5340/S5P_OFFL_L2__NO2____20210119.nc,19/01/2021,1.05
2888,site_5340,site_5340/S2B_MSIL2A_20230325T052649_N0509_R105_T43RGM_20230325T081020.npy,site_5340/S5P_OFFL_L2__NO2____20230325.nc,25/03/2023,8.953854167
2889,site_5340,site_5340/S2A_MSIL2A_20220424T052651_N0400_R105_T43RGM_20220424T100603.npy,site_5340/S5P_RPRO_L2__NO2____20220424.nc,24/04/2022,10.55
2890,site_5340,site_5340/S2B_MSIL2A_20221016T052809_N0400_R105_T43RGM_20221016T081012.npy,site_5340/S5P_OFFL_L2__NO2____20221016.nc,16/10/2022,11.31
2891,site_5340,site_5340/S2A_MSIL2A_20230608T052651_N0509_R105_T43RGM_20230608T092459.npy,site_5340/S5P_OFFL_L2__NO2____20230608.nc,8/06/2023,7.347731481
2892,site_5340,site_5340/S2B_MSIL2A_20211021T052849_N0500_R105_T43RGM_20230108T061345.npy,site_5340/S5P_OFFL_L2__NO2____20211021.nc,21/10/2021,12
2893,site_5340,site_5340/S2A_MSIL2A_20210419T052641_N0500_R105_T43RGM_20230524T203354.npy,site_5340/S5P_RPRO_L2__NO2____20210419.nc,19/04/2021,5.04
2894,site_5340,site_5340/S2B_MSIL2A_20221215T053229_N0509_R105_T43RGM_20221215T081623.npy,site_5340/S5P_OFFL_L2__NO2____20221215.nc,15/12/2022,27.02
2895,site_5340,site_5340/S2B_MSIL2A_20200310T052649_N0500_R105_T43RGM_20230620T170530.npy,site_5340/S5P_RPRO_L2__NO2____20200310.nc,10/03/2020,19.15
2896,site_5340,site_5340/S2A_MSIL2A_20211016T052821_N0500_R105_T43RGM_20230115T141858.npy,site_5340/S5P_OFFL_L2__NO2____20211016.nc,16/10/2021,34.24
2897,site_5340,site_5340/S2B_MSIL2A_20201016T052819_N0500_R105_T43RGM_20230413T162324.npy,site_5340/S5P_RPRO_L2__NO2____20201016.nc,16/10/2020,16.08
2898,site_5340,site_5340/S2A_MSIL2A_20211225T053241_N0500_R105_T43RGM_20221224T231251.npy,site_5340/S5P_OFFL_L2__NO2____20211225.nc,25/12/2021,97.05
2899,site_5340,site_5340/S2B_MSIL2A_20210524T052649_N0500_R105_T43RGM_20230225T211122.npy,site_5340/S5P_RPRO_L2__NO2____20210524.nc,24/05/2021,5.05
2900,site_5340,site_5340/S2B_MSIL2A_20220419T052639_N0400_R105_T43RGM_20220419T082211.npy,site_5340/S5P_OFFL_L2__NO2____20220419.nc,19/04/2022,18.24
2901,site_5340,site_5340/S2B_MSIL2A_20210315T052649_N0500_R105_T43RGM_20230528T193246.npy,site_5340/S5P_RPRO_L2__NO2____20210315.nc,15/03/2021,11.01
2902,site_5340,site_5340/S2B_MSIL2A_20210603T052649_N0500_R105_T43RGM_20230320T155445.npy,site_5340/S5P_OFFL_L2__NO2____20210603.nc,3/06/2021,5.02
2903,site_5340,site_5340/S2A_MSIL2A_20231205T053211_N0509_R105_T43RGM_20231205T084151.npy,site_5340/S5P_OFFL_L2__NO2____20231205.nc,5/12/2023,11.99663043
